"题目"，"朝代"，"作者"，"内容"
"三秦民谣","秦","无名氏","武功太白，去天三百。孤云两角，去天一握。山水险阻，黄金子午。蛇盘鸟栊，势与天通。"
"巴谣歌","秦","阙名","神仙得者茅初成，驾龙上升入太清。时下玄洲戏赤城，继世而往在我盈，帝若学之腊嘉平。"
